STATE,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING,THEFT,DOWRY_DEATHS,OTHER_CRIMES,TOTAL_CRIMES
19,118,2008,128,27,13,471,30,2502,3171
19,121,2008,146,113,42,3786,28,10603,14718
19,123,2008,6,2,3,953,1,362,1327
19,147,2008,34,14,2,169,3,1162,1384
19,174,2008,114,57,26,817,22,3892,4928
19,175,2008,99,120,13,460,17,3880,4589
19,214,2008,105,46,13,310,15,2415,2904
19,221,2008,95,25,17,320,17,1914,2388
19,232,2008,118,73,18,859,10,4515,5593
19,238,2008,174,100,29,744,37,4305,5389
19,252,2008,22,20,1,54,2,651,750
19,321,2008,82,72,14,400,9,2539,3116
19,329,2008,218,42,62,2986,24,5772,9104
19,336,2008,44,18,9,236,6,892,1205
19,347,2008,93,64,19,639,16,2731,3562
19,364,2008,322,122,61,6241,35,12806,19587
19,366,2008,5,3,0,198,1,130,337
19,369,2008,180,127,52,1671,42,8785,10857
19,371,2008,6,1,1,228,0,129,365
19,406,2008,39,31,18,176,4,1239,1507
19,457,2008,59,48,7,348,18,2484,2964
19,463,2008,71,52,12,569,5,2535,3244
19,466,2008,94,65,8,783,23,3171,4144
19,557,2008,50,47,3,141,4,1677,1922
19,558,2008,77,40,19,488,15,2721,3360
19,579,2008,134,26,35,746,32,4089,5062
19,619,2008,89,61,5,327,14,1969,2465
19,628,2008,38,19,12,417,0,1596,2082
19,657,2008,51,28,7,248,17,1353,1704
19,710,2008,84,67,24,333,19,2828,3355
19,712,2008,101,83,28,457,10,3996,4675
19,727,2008,87,63,16,431,11,2880,3488
19,731,2008,94,82,27,1171,26,3779,5179
19,742,2008,173,119,31,1033,37,6776,8169
19,764,2008,112,102,20,1059,32,4473,5798
19,771,2008,64,61,16,226,7,2177,2551
19,773,2008,43,47,13,455,16,2385,2959
19,775,2008,71,57,16,675,12,2980,3811
19,779,2008,28,13,10,108,0,1080,1239
19,782,2008,121,64,31,508,16,3364,4104
19,790,2008,42,37,17,362,18,1891,2367
19,791,2008,75,57,20,486,8,2757,3403
19,798,2008,43,40,13,307,22,1677,2102
19,865,2008,74,35,13,335,25,2553,3035
19,890,2008,182,78,32,1716,23,6733,8764
19,893,2008,32,25,6,171,5,1020,1259
19,909,2008,85,93,14,641,24,3496,4353
19,872,2008,4604,2937,929,37889,805,159392,206556
20,9,2008,241,49,51,2147,0,4582,7070
20,13,2008,126,26,35,1305,7,2633,4132
20,28,2008,48,22,10,896,4,1459,2439
20,29,2008,102,47,18,1274,3,2706,4150
20,51,2008,77,21,38,1291,4,2021,3452
20,52,2008,92,21,11,752,39,2432,3347
20,95,2008,95,26,39,1038,11,3291,4500
20,111,2008,42,26,14,854,0,1909,2845
20,144,2008,101,36,28,1161,9,3159,4494
20,167,2008,98,37,34,1214,14,3059,4456
20,247,2008,92,10,8,618,3,2052,2783
20,289,2008,89,22,13,222,2,847,1195
20,313,2008,49,38,14,550,3,1369,2023
20,344,2008,72,17,10,282,7,1363,1751
20,389,2008,140,42,29,1038,18,3634,4901
20,390,2008,91,16,13,571,27,2114,2832
20,487,2008,85,34,30,1279,17,2953,4398
20,524,2008,102,22,29,784,77,2667,3681
20,584,2008,342,218,189,16146,11,15864,32770
20,586,2008,9,4,8,1974,1,226,2222
20,606,2008,157,53,43,3324,7,5077,8661
20,608,2008,12,1,3,1028,0,203,1247
20,609,2008,122,37,24,1164,7,3213,4567
20,615,2008,145,23,29,886,8,3687,4778
20,616,2008,44,11,10,294,1,1141,1501
20,620,2008,74,14,34,1954,5,1732,3813
20,621,2008,145,36,33,770,5,3491,4480
20,623,2008,100,12,26,2270,1,2277,4686
20,643,2008,78,22,22,597,2,2351,3072
20,661,2008,86,12,17,654,15,1983,2767
20,687,2008,278,92,110,7283,7,6697,14467
20,689,2008,4,1,1,389,1,59,455
20,690,2008,223,66,46,2077,13,4758,7183
20,699,2008,74,17,6,446,5,1513,2061
20,728,2008,33,26,15,364,0,1123,1561
20,755,2008,73,42,21,857,12,1904,2909
20,763,2008,87,30,21,1576,3,2917,4634
20,797,2008,13,8,2,209,0,563,795
20,808,2008,32,24,12,615,0,1001,1684
20,809,2008,147,63,48,1054,9,3399,4720
20,849,2008,175,74,103,3856,12,5259,9479
20,850,2008,186,71,50,1773,7,3705,5792
20,928,2008,63,26,26,1141,5,3108,4369
20,929,2008,59,20,22,624,2,1495,2222
20,936,2008,129,43,34,1294,6,3393,4899
20,872,2008,4632,1558,1379,71895,390,126389,206243
21,132,2008,59,3,14,44,0,207,327
21,164,2008,23,0,2,5,0,44,74
21,186,2008,23,2,5,23,0,78,131
21,188,2008,0,0,0,0,0,2,2
21,360,2008,133,9,43,94,0,446,725
21,361,2008,234,12,60,246,1,638,1191
21,770,2008,20,2,6,30,0,81,139
21,844,2008,6,0,2,4,0,15,27
21,861,2008,172,9,44,73,0,350,648
21,891,2008,15,1,0,10,0,59,85
21,872,2008,685,38,176,529,1,1920,3349
22,297,2008,15,1,10,40,0,64,130
22,299,2008,5,2,2,14,0,14,37
22,302,2008,36,10,9,185,0,293,533
22,375,2008,43,18,7,120,0,151,339
22,468,2008,46,34,19,432,2,363,896
22,471,2008,20,16,5,35,0,78,154
22,733,2008,16,7,4,76,0,126,229
22,872,2008,181,88,56,902,2,1089,2318
23,11,2008,19,39,1,553,0,364,976
23,163,2008,5,7,1,99,0,39,151
23,486,2008,3,9,4,119,0,82,217
23,525,2008,4,8,0,50,0,85,147
23,535,2008,8,8,2,155,0,92,265
23,555,2008,1,2,1,34,0,24,62
23,746,2008,2,0,0,31,0,45,78
23,772,2008,3,4,0,50,0,36,93
23,872,2008,45,77,9,1091,0,767,1989
24,250,2008,77,6,31,314,0,130,558
24,478,2008,4,0,0,6,0,11,21
24,483,2008,34,6,5,76,0,60,181
24,530,2008,2,0,0,3,0,4,9
24,575,2008,18,1,3,30,0,30,82
24,576,2008,17,1,0,29,0,37,84
24,673,2008,6,1,0,8,0,3,18
24,674,2008,17,2,1,10,0,25,55
24,882,2008,3,1,0,9,0,23,36
24,933,2008,10,0,4,43,0,38,95
24,937,2008,2,1,0,31,0,29,63
24,872,2008,190,19,44,559,0,390,1202
25,38,2008,117,47,49,571,16,1743,2543
25,65,2008,75,50,47,559,27,2045,2803
25,81,2008,112,29,8,257,9,1098,1513
25,105,2008,63,23,22,234,4,713,1059
25,109,2008,54,58,46,198,16,1706,2078
25,136,2008,71,34,24,292,12,1401,1834
25,141,2008,18,5,2,41,3,394,463
25,205,2008,64,35,35,360,31,1776,2301
25,224,2008,109,36,45,1656,23,2187,4056
25,225,2008,35,18,21,785,15,1038,1912
25,228,2008,63,13,8,68,5,529,686
25,244,2008,104,26,24,282,19,1377,1832
25,290,2008,29,8,4,40,2,398,481
25,294,2008,210,48,45,365,13,1445,2126
25,372,2008,33,25,29,261,20,1016,1384
25,385,2008,140,36,64,381,40,1559,2220
25,412,2008,56,12,12,434,6,1011,1531
25,428,2008,39,38,29,155,3,1096,1360
25,433,2008,57,46,15,121,3,1388,1630
25,459,2008,61,30,31,218,32,1027,1399
25,460,2008,243,66,58,445,22,1466,2300
25,476,2008,30,25,33,253,0,1039,1380
25,494,2008,103,47,28,241,3,1047,1469
25,553,2008,80,12,8,63,0,221,384
25,565,2008,148,90,51,381,27,1751,2448
25,627,2008,41,34,25,184,10,820,1114
25,641,2008,55,26,21,130,0,608,840
25,642,2008,19,14,17,119,2,549,720
25,693,2008,58,37,31,696,13,2095,2930
25,729,2008,34,19,14,122,6,520,715
25,737,2008,93,38,23,498,5,1590,2247
25,753,2008,104,33,13,571,6,1650,2377
25,811,2008,35,15,3,107,1,294,455
25,829,2008,5,1,4,342,0,152,504
25,830,2008,10,1,2,158,0,133,304
25,837,2008,97,38,17,276,7,922,1357
25,872,2008,2665,1113,908,11864,401,39804,56755
27,31,2008,117,15,54,629,6,1506,2327
27,32,2008,68,10,23,110,6,476,693
27,86,2008,57,12,7,107,1,521,705
27,92,2008,25,20,19,161,6,572,803
27,114,2008,107,20,44,699,4,1332,2206
27,271,2008,37,15,13,208,1,621,895
27,274,2008,28,13,16,225,0,716,998
27,278,2008,124,30,30,453,8,1347,1992
27,280,2008,13,1,0,46,4,337,401
27,326,2008,41,24,25,187,9,652,938
27,348,2008,82,35,22,278,13,1099,1529
27,386,2008,177,51,110,1066,10,2472,3886
27,442,2008,93,24,23,431,4,894,1469
27,464,2008,37,12,19,263,7,751,1089
27,533,2008,142,46,115,811,10,2024,3148
27,534,2008,36,14,21,175,4,539,789
27,562,2008,73,13,11,143,3,581,824
27,574,2008,56,19,24,218,3,786,1106
27,582,2008,67,12,12,192,3,498,784
27,667,2008,91,35,44,584,13,1830,2597
27,736,2008,23,10,11,194,2,646,886
27,756,2008,95,34,23,380,4,1300,1836
27,762,2008,36,20,28,532,3,1065,1684
27,766,2008,32,14,7,132,2,609,796
27,846,2008,68,18,17,127,2,701,933
27,872,2008,1725,517,718,8351,128,23875,35314
28,12,2008,83,45,102,988,17,5104,6339
28,20,2008,160,88,142,1543,38,6364,8335
28,79,2008,51,42,50,171,8,1988,2310
28,83,2008,146,52,45,400,10,2379,3032
28,85,2008,41,20,24,286,14,2464,2849
28,112,2008,116,74,100,974,24,5915,7203
28,116,2008,72,42,68,968,13,3645,4808
28,129,2008,108,48,29,496,12,3361,4054
28,145,2008,84,33,70,331,3,2580,3101
28,185,2008,56,40,104,685,6,3642,4533
28,187,2008,55,37,43,302,16,2306,2759
28,222,2008,65,21,61,950,9,3497,4603
28,245,2008,128,21,64,496,19,2888,3616
28,257,2008,38,26,50,139,11,1769,2033
28,281,2008,8,2,4,375,1,355,745
28,293,2008,110,70,66,535,16,3835,4632
28,334,2008,137,33,35,295,17,2837,3354
28,379,2008,42,20,64,2932,6,3391,6455
28,380,2008,51,25,69,892,5,2475,3517
28,381,2008,98,35,110,1392,11,7405,9051
28,382,2008,42,15,52,1861,9,3456,5435
28,384,2008,7,4,11,165,10,796,993
28,391,2008,43,13,27,221,8,2160,2472
28,408,2008,157,44,66,527,6,2568,3368
28,413,2008,54,40,44,516,22,3183,3859
28,416,2008,69,19,43,932,10,2143,3216
28,417,2008,48,32,31,358,17,2543,3029
28,444,2008,73,33,64,608,11,2982,3771
28,498,2008,168,24,66,1187,10,2453,3908
28,499,2008,74,34,30,273,4,1504,1919
28,605,2008,78,33,64,539,18,3043,3775
28,651,2008,57,43,96,513,13,3982,4704
28,683,2008,44,49,54,170,2,1528,1847
28,718,2008,24,12,48,254,0,1821,2159
28,765,2008,56,16,50,569,6,2738,3435
28,792,2008,71,40,48,580,15,3448,4202
28,801,2008,47,17,40,232,5,1493,1834
28,871,2008,43,22,50,426,6,2656,3203
28,885,2008,142,91,174,895,11,5403,6716
28,872,2008,2946,1355,2358,25976,439,118100,151174
29,259,2008,10,5,2,110,0,224,351
29,634,2008,3,1,0,9,0,28,41
29,815,2008,1,9,1,61,0,123,195
29,931,2008,2,5,1,35,0,100,143
29,872,2008,16,20,4,215,0,475,730
30,171,2008,230,35,43,1908,25,9588,11829
30,172,2008,5,0,1,268,0,265,539
30,173,2008,150,21,29,807,28,2422,3457
30,192,2008,165,14,63,1604,8,9144,10998
30,193,2008,48,9,17,710,6,3390,4180
30,203,2008,134,16,56,561,1,5741,6509
30,239,2008,106,12,49,302,2,4225,4696
30,251,2008,127,13,53,496,3,3935,4627
30,266,2008,103,21,57,863,1,6961,8006
30,432,2008,151,24,18,486,7,6230,6916
30,441,2008,87,8,42,575,6,4017,4735
30,450,2008,37,4,13,363,4,2043,2464
30,506,2008,119,20,44,423,2,4472,5080
30,540,2008,134,18,32,373,9,4225,4791
30,541,2008,77,4,24,605,5,1755,2470
30,604,2008,111,10,28,283,4,3697,4133
30,614,2008,80,19,49,406,5,4066,4625
30,632,2008,16,4,4,195,1,1151,1371
30,672,2008,79,26,31,370,7,2625,3138
30,685,2008,79,4,34,235,8,2672,3032
30,723,2008,140,6,28,325,2,2406,2907
30,749,2008,172,35,112,467,3,6592,7381
30,750,2008,69,22,32,326,7,1857,2313
30,805,2008,81,1,43,385,4,2374,2888
30,851,2008,159,7,29,710,7,6508,7420
30,852,2008,83,7,35,359,4,4504,4992
30,855,2008,337,42,68,699,3,6673,7822
30,856,2008,65,8,16,295,2,1188,1574
30,857,2008,76,17,22,342,9,3650,4116
30,858,2008,97,20,34,390,3,4081,4625
30,859,2008,62,6,14,185,1,2502,2770
30,860,2008,199,11,48,786,4,4460,5508
30,876,2008,2,0,0,39,0,57,98
30,877,2008,82,11,28,320,5,3152,3598
30,878,2008,43,2,10,509,5,2704,3273
30,908,2008,107,21,53,569,7,6293,7050
30,916,2008,160,58,64,429,6,5914,6631
30,918,2008,114,17,52,562,3,3523,4271
30,872,2008,4086,573,1375,19530,207,151062,176833
31,233,2008,23,32,18,77,2,265,417
31,634,2008,44,46,27,135,2,739,993
31,815,2008,55,45,34,241,6,1125,1506
31,931,2008,86,81,67,359,6,1821,2420
31,872,2008,208,204,146,812,16,3950,5336
32,5,2008,242,42,229,2095,77,4240,6925
32,15,2008,282,62,162,911,58,2594,4069
32,18,2008,232,49,144,1070,68,3598,5161
32,26,2008,52,18,51,171,13,735,1040
32,49,2008,46,11,29,110,12,614,822
32,54,2008,111,24,60,271,35,1259,1760
32,55,2008,177,11,53,164,32,1675,2112
32,61,2008,136,19,51,262,15,1056,1539
32,62,2008,85,24,64,208,27,809,1217
32,67,2008,71,12,33,226,20,574,936
32,71,2008,26,12,21,64,5,223,351
32,73,2008,58,35,40,230,36,1431,1830
32,80,2008,124,23,83,311,47,2398,2986
32,84,2008,292,46,155,817,47,3865,5222
32,91,2008,48,7,18,118,15,793,999
32,128,2008,161,30,92,296,19,1697,2295
32,143,2008,202,28,77,277,29,2955,3568
32,166,2008,51,4,11,177,19,867,1129
32,183,2008,42,22,20,97,17,330,528
32,230,2008,49,15,20,121,36,556,797
32,267,2008,146,20,80,325,34,1379,1984
32,268,2008,142,19,89,440,28,1690,2408
32,269,2008,57,23,58,288,18,1289,1733
32,273,2008,125,23,61,202,26,996,1433
32,275,2008,109,16,53,231,41,1369,1819
32,279,2008,260,27,114,550,41,2017,3009
32,281,2008,30,2,11,1565,0,1024,2632
32,303,2008,128,22,70,1829,25,1548,3622
32,305,2008,281,30,199,1319,39,3020,4888
32,306,2008,77,6,25,216,33,702,1059
32,312,2008,102,27,54,220,43,949,1395
32,315,2008,114,46,150,681,43,1858,2892
32,331,2008,31,9,21,36,13,340,450
32,337,2008,124,42,64,232,50,1602,2114
32,340,2008,98,17,62,268,27,975,1447
32,368,2008,72,20,38,172,16,826,1144
32,388,2008,55,6,34,115,37,859,1106
32,404,2008,91,19,47,288,44,1741,2230
32,409,2008,54,7,25,185,26,714,1011
32,436,2008,74,11,42,108,31,894,1160
32,438,2008,85,26,67,190,31,1685,2084
32,439,2008,282,72,296,1716,86,6433,8885
32,440,2008,114,19,40,114,30,588,905
32,458,2008,87,26,46,225,26,1264,1674
32,474,2008,156,58,95,394,48,2017,2768
32,513,2008,32,6,15,47,14,862,976
32,522,2008,26,16,12,83,10,348,495
32,532,2008,290,82,389,4051,62,8833,13707
32,543,2008,28,17,26,67,14,655,807
32,548,2008,34,12,26,109,17,454,652
32,549,2008,198,9,88,331,38,1543,2207
32,563,2008,218,24,76,767,31,2795,3911
32,564,2008,65,19,50,191,12,773,1110
32,567,2008,326,50,178,1201,37,3233,5025
32,573,2008,66,19,23,242,24,920,1294
32,577,2008,244,75,179,1009,38,3548,5093
32,591,2008,343,40,135,780,28,2566,3892
32,675,2008,107,41,108,222,35,1957,2470
32,683,2008,112,33,92,365,32,1849,2483
32,697,2008,110,38,60,243,33,1744,2228
32,724,2008,150,46,107,457,21,1471,2252
32,743,2008,129,8,31,451,23,2095,2737
32,757,2008,29,9,40,104,7,634,823
32,774,2008,257,68,121,305,68,1821,2640
32,784,2008,33,6,16,75,6,254,390
32,789,2008,30,12,32,142,16,533,765
32,804,2008,151,53,138,518,77,2338,3275
32,810,2008,49,26,30,155,20,689,969
32,831,2008,39,2,11,97,11,273,433
32,836,2008,136,25,54,314,12,1361,1902
32,896,2008,119,36,78,244,52,1054,1583
32,907,2008,95,12,59,986,36,2551,3739
32,872,2008,8797,1871,5428,33461,2237,117202,168996
33,19,2008,19,2,7,53,8,163,252
33,60,2008,6,2,3,16,2,36,65
33,161,2008,3,2,6,29,1,53,94
33,162,2008,4,2,4,18,3,48,79
33,226,2008,93,20,65,727,9,1544,2458
33,338,2008,136,24,61,626,18,1657,2522
33,610,2008,48,9,22,204,10,599,892
33,671,2008,9,0,4,41,5,119,178
33,676,2008,9,0,0,29,3,119,160
33,738,2008,0,0,0,14,0,23,37
33,848,2008,11,3,3,51,2,171,241
33,888,2008,95,22,67,351,11,1203,1749
33,901,2008,7,1,5,30,1,85,129
33,872,2008,440,87,247,2189,73,5820,8856
34,0,2008,360,192,317,1514,67,8797,11247
34,1,2008,274,308,280,1819,53,11186,13920
34,46,2008,53,20,18,229,9,1347,1676
34,78,2008,91,46,21,214,20,1068,1460
34,131,2008,120,58,46,394,26,1882,2526
34,146,2008,160,61,87,554,24,3242,4128
34,194,2008,108,141,108,212,17,1913,2499
34,210,2008,142,47,50,143,8,1161,1551
34,218,2008,49,47,46,562,5,1537,2246
34,346,2008,176,54,50,730,17,2817,3844
34,349,2008,93,46,105,910,20,4313,5487
34,351,2008,47,0,3,522,0,94,666
34,392,2008,260,334,299,3090,18,8991,12992
34,465,2008,7,0,0,103,0,29,139
34,488,2008,128,35,116,3589,12,9125,13005
34,552,2008,207,130,92,334,12,2023,2798
34,590,2008,371,308,194,563,34,4832,6302
34,602,2008,447,178,216,1284,46,5076,7247
34,663,2008,138,56,57,330,20,2332,2933
34,692,2008,89,60,118,423,28,3169,3887
34,695,2008,44,61,23,293,4,1319,1744
34,767,2008,12,2,6,154,0,83,257
34,793,2008,2,1,6,99,0,27,135
34,898,2008,165,78,74,344,11,2058,2730
34,872,2008,3543,2263,2332,18409,451,78421,105419
0,37,2008,18,12,16,211,2,600,859
0,631,2008,1,0,1,9,0,12,23
0,872,2008,19,12,17,220,2,612,882
5,165,2008,45,20,50,2271,3,1542,3931
5,872,2008,45,20,50,2271,3,1542,3931
7,208,2008,11,6,17,103,0,264,401
7,872,2008,11,6,17,103,0,264,401
8,213,2008,3,0,2,80,0,107,192
8,254,2008,1,0,2,18,0,35,56
8,872,2008,4,0,4,98,0,142,248
9,154,2008,0,0,0,0,0,107,107
9,157,2008,67,30,84,1517,6,1396,3100
9,198,2008,2,0,0,1,0,27,30
9,227,2008,943,466,1567,21334,129,24911,49350
9,259,2008,100,73,191,2725,21,2430,5540
9,262,2008,0,0,0,0,0,170,170
9,318,2008,6,0,6,824,1,114,951
9,359,2008,2,0,1,83,0,444,530
9,630,2008,12,3,19,756,1,1068,1859
9,634,2008,43,20,80,1063,4,1903,3113
9,639,2008,142,32,210,1747,17,2366,4514
9,640,2008,102,59,137,2095,12,1799,4204
9,645,2008,130,59,355,2163,21,2509,5237
9,815,2008,55,37,70,2262,8,2389,4821
9,819,2008,103,61,182,2450,15,3093,5904
9,820,2008,93,38,87,1286,9,2432,3945
9,832,2008,10,0,0,0,0,29,39
9,931,2008,76,54,145,2362,14,2635,5286
18,521,2008,1,2,1,11,0,80,95
18,872,2008,1,2,1,11,0,80,95
26,443,2008,11,1,2,85,0,628,727
26,684,2008,59,7,15,703,2,3476,4262
26,872,2008,70,8,17,788,2,4104,4989
1,3,2009,124,67,73,571,13,4464,5312
1,35,2009,218,22,68,747,14,4112,5181
1,184,2009,153,33,74,1476,19,5513,7268
1,204,2009,137,27,57,572,17,4700,5510
1,207,2009,270,82,168,4778,46,9497,14841
1,260,2009,189,47,80,1605,23,6716,8660
1,323,2009,7,0,0,169,0,38,214
1,324,2009,290,40,79,1573,26,7798,9806
1,355,2009,263,47,108,6119,36,11267,17840
1,448,2009,189,48,128,793,40,6704,7902
1,462,2009,187,98,108,788,18,5029,6228
1,505,2009,176,43,49,698,14,4913,5893
1,511,2009,273,31,83,796,17,6802,8002
1,542,2009,226,74,103,1281,24,5264,6972
1,566,2009,181,46,61,883,27,4689,5887
1,613,2009,187,77,109,798,41,7405,8617
1,629,2009,148,32,50,795,3,4839,5867
1,633,2009,161,27,46,674,19,3963,4890
1,682,2009,169,27,66,606,14,5243,6125
1,726,2009,90,26,29,232,20,1645,2042
1,768,2009,10,0,0,463,0,115,588
1,825,2009,33,21,20,292,6,2982,3354
1,913,2009,88,23,63,1335,17,3654,5180
1,915,2009,7,0,0,514,0,71,592
1,919,2009,83,14,18,256,8,2359,2738
1,920,2009,53,39,48,1372,13,3891,5416
1,921,2009,54,13,15,374,8,2987,3451
1,926,2009,145,70,140,807,49,6268,7479
1,932,2009,197,114,115,1641,14,6505,8586
1,872,2009,4308,1188,1958,33008,546,139433,180441
2,39,2009,0,0,0,2,0,18,20
2,168,2009,5,8,7,73,0,114,207
2,248,2009,2,3,6,35,0,69,115
2,422,2009,10,5,0,14,0,43,72
2,429,2009,5,3,5,33,0,117,163
2,430,2009,8,1,0,20,0,108,137
2,528,2009,10,8,6,52,0,94,170
2,658,2009,11,11,13,132,0,289,456
2,785,2009,5,9,10,82,0,116,222
2,786,2009,0,2,1,20,0,32,55
2,787,2009,14,5,5,45,0,174,243
2,833,2009,4,2,4,31,0,86,127
2,834,2009,7,1,1,24,0,103,136
2,847,2009,1,0,0,19,0,24,44
2,867,2009,8,1,4,46,0,107,166
2,897,2009,2,0,0,9,0,18,29
2,872,2009,92,59,62,637,0,1512,2362
3,87,2009,66,123,113,380,29,1785,2496
3,90,2009,43,18,38,53,3,258,413
3,137,2009,22,54,58,246,4,869,1253
3,151,2009,1,0,0,1,0,20,22
3,152,2009,66,70,152,817,23,3473,4601
3,180,2009,35,35,58,96,1,357,582
3,219,2009,37,80,99,354,7,1744,2321
3,243,2009,47,62,71,168,1,667,1016
3,246,2009,69,150,185,402,20,2465,3291
3,249,2009,81,46,110,623,3,1292,2155
3,281,2009,8,0,2,157,0,139,306
3,309,2009,55,90,89,253,2,1287,1776
3,311,2009,77,35,101,336,0,1037,1586
3,328,2009,120,54,293,2524,9,4280,7280
3,330,2009,13,45,59,153,8,924,1202
3,418,2009,30,36,54,371,1,870,1362
3,431,2009,63,57,121,366,3,1725,2335
3,445,2009,53,17,21,150,0,383,624
3,447,2009,44,26,39,150,12,869,1140
3,484,2009,94,44,71,189,1,792,1191
3,519,2009,51,54,123,301,3,1329,1861
3,580,2009,36,88,77,147,3,971,1322
3,600,2009,85,3,16,25,0,125,254
3,603,2009,142,162,233,774,12,3880,5203
3,612,2009,45,31,58,256,6,952,1348
3,696,2009,4,7,1,10,0,68,90
3,788,2009,92,71,120,618,4,1258,2163
3,813,2009,129,89,174,551,11,1953,2907
3,866,2009,85,58,106,807,2,1316,2374
3,886,2009,47,26,76,195,2,493,839
3,872,2009,1740,1631,2718,11473,170,37581,55313
4,42,2009,71,28,56,346,21,1607,2129
4,45,2009,38,2,16,70,10,519,655
4,50,2009,73,19,54,495,37,2435,3113
4,58,2009,79,8,46,183,14,1170,1500
4,77,2009,131,31,54,264,19,1321,1820
4,96,2009,346,12,79,426,46,2478,3387
4,106,2009,81,22,82,371,37,2609,3202
4,108,2009,83,4,38,290,19,1346,1780
4,110,2009,81,28,57,672,15,2387,3240
4,120,2009,128,11,50,584,54,2909,3736
4,148,2009,90,14,64,302,26,1364,1860
4,217,2009,170,27,83,430,33,3518,4261
4,304,2009,188,20,108,915,46,3349,4626
4,314,2009,208,37,112,313,42,1929,2641
4,393,2009,8,1,3,136,0,84,232
4,401,2009,221,15,35,231,17,1738,2257
4,405,2009,58,8,40,180,43,1263,1592
4,454,2009,108,120,130,258,17,1904,2537
4,456,2009,9,1,2,200,0,152,364
4,461,2009,160,8,49,183,23,1248,1671
4,479,2009,32,33,41,217,6,918,1247
4,520,2009,118,15,39,157,13,952,1294
4,536,2009,55,11,50,276,19,1359,1770
4,537,2009,73,19,81,503,31,3468,4175
4,581,2009,380,31,156,707,49,3911,5234
4,589,2009,212,12,68,383,12,1315,2002
4,592,2009,169,55,151,1060,77,4067,5579
4,594,2009,40,3,5,347,1,204,600
4,611,2009,415,33,99,588,74,3498,4707
4,622,2009,95,6,36,98,9,1329,1573
4,625,2009,87,14,64,202,21,1776,2164
4,668,2009,418,46,351,3735,95,9801,14446
4,670,2009,27,0,17,684,3,415,1146
4,694,2009,205,49,69,291,20,2186,2820
4,735,2009,173,18,83,755,41,3001,4071
4,744,2009,172,28,55,299,11,1522,2087
4,751,2009,320,26,130,536,68,2997,4077
4,759,2009,287,11,91,792,57,2588,3826
4,777,2009,16,6,10,116,8,808,964
4,778,2009,37,4,25,74,7,408,555
4,803,2009,89,8,104,547,27,2988,3763
4,806,2009,132,14,89,337,42,1628,2242
4,838,2009,174,26,42,176,12,1245,1675
4,905,2009,163,45,208,677,73,3145,4311
4,872,2009,6220,929,3222,20406,1295,90859,122931
6,71,2009,59,43,10,110,2,537,761
6,130,2009,148,59,45,1493,30,4663,6438
6,133,2009,163,10,4,11,0,118,306
6,216,2009,136,14,10,100,0,477,737
6,234,2009,31,24,7,271,1,1108,1442
6,258,2009,132,109,19,1353,8,5720,7341
6,317,2009,9,0,1,282,0,66,358
6,373,2009,116,60,19,337,0,1679,2211
6,402,2009,81,25,13,495,12,2338,2964
6,403,2009,76,64,26,244,3,845,1258
6,423,2009,34,20,2,182,1,1328,1567
6,435,2009,72,22,11,109,2,777,993
6,495,2009,70,35,6,449,9,1859,2428
6,496,2009,44,70,8,301,4,1147,1574
6,544,2009,28,28,6,318,8,1272,1660
6,617,2009,68,1,0,9,1,92,171
6,700,2009,106,43,18,682,9,2032,2890
6,709,2009,195,145,42,2586,26,6921,9915
6,716,2009,86,47,13,482,8,2435,3071
6,760,2009,86,81,15,275,1,1377,1835
6,839,2009,75,76,11,232,3,1053,1450
6,872,2009,1815,976,286,10321,128,37844,51370
10,637,2009,42,31,17,623,1,959,1673
10,817,2009,35,16,16,559,2,704,1332
10,872,2009,77,47,33,1182,3,1663,3005
11,7,2009,133,63,181,7878,5,12466,20726
11,8,2009,38,9,50,544,1,2599,3241
11,10,2009,6,3,0,7,0,137,153
11,30,2009,35,8,52,348,1,1782,2226
11,34,2009,40,13,43,525,0,2834,3455
11,113,2009,45,18,28,570,0,2522,3183
11,115,2009,65,9,71,946,0,3520,4611
11,209,2009,69,10,40,295,0,1045,1459
11,292,2009,36,7,30,768,0,4049,4890
11,343,2009,49,15,36,296,0,2969,3365
11,396,2009,51,17,24,516,1,4085,4694
11,419,2009,76,14,69,949,1,4412,5521
11,473,2009,35,15,34,405,0,3679,4168
11,514,2009,55,10,39,600,0,3265,3969
11,568,2009,50,10,55,765,0,3792,4672
11,618,2009,16,6,3,49,0,681,755
11,624,2009,23,4,1,116,0,726,870
11,649,2009,54,26,89,716,0,3440,4325
11,654,2009,51,15,52,412,0,2930,3460
11,664,2009,32,19,21,428,0,2064,2564
11,679,2009,18,3,18,124,0,810,973
11,714,2009,61,8,47,1428,1,2930,4475
11,715,2009,69,28,57,554,5,3556,4269
11,841,2009,116,28,119,2739,9,4553,7564
11,842,2009,44,10,12,149,0,1231,1446
11,843,2009,50,18,58,310,0,2515,2951
11,845,2009,15,7,4,76,0,561,663
11,903,2009,49,6,33,1723,0,3249,5060
11,904,2009,66,23,69,339,0,2339,2836
11,906,2009,24,10,12,388,0,1343,1777
11,922,2009,17,1,1,614,0,229,862
11,872,2009,1488,433,1348,25577,24,86313,115183
12,21,2009,53,28,20,686,14,1544,2345
12,119,2009,88,37,74,659,17,1857,2732
12,270,2009,107,35,86,1417,17,2747,4409
12,272,2009,47,9,47,386,12,1126,1627
